Topic,Title,ID,Comments,Noushin,Khiem,Anno-3,Label,Likes
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I start to understand what's going on in US after this video. In Russia I haven't seen this point of view ever. I'll tell everybody I know now about it. Social contract. This is the core thing and this is why those windows are broken. Take care, people. And let me write these three letters for the first time in my life with deep empathy - BLM!",0,0,0,0,315.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"“When injustice becomes law, resistance becomes duty.” - Thomas Jefferson",0,0,0,0,164.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Can i just say how good of a speaker trever noah is,0,0,0,0,206.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Guys. Can we take a moment to appreciate that this is not “scripted”,0,0,0,0,8684.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor 
is brilliant in the way he makes common sense out of current events. He has a gift beyond his years. I watch him and marvel at his wisdom. His wisdom comes so natural. My friends we are watching genius at work. Listen to this young man he is able to connect with humanity.",0,0,0,0,85.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I felt everything you said. I have experienced this from an early age. I can remember being in the 1st grade and the teacher asked all of us what we wanted to be when we grew up. I said I wanted to be the president of the world. The teacher and the class laughed at me and one boy shouted out,"" You can't be president, your black."" The teacher didn't object to his statement. This happened in 1979. The teacher was old then, I wish she lived to see Obama become president. I am a teacher now and it embarrasses me that she was a part of our occupation. Complete disregard for a young boy's elevated aspirations. I have never gone to jail, but my skin has allowed me the opportunity to ""interact"" with the police many times.",0,0,0,0,75.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Now imagine how many George Floyds there are that are _not_ caught on camera.,0,0,0,0,4840.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I still cannot get over the contrast:
1. Dylann, a white Supremacist, shot up a church (reloaded several times) & kills about 10 people (old and young ). 
Cops arrest, no bodily harm , no excessive force, and even bought a burger for him. He got pure decency and a burger, after committing cold blooded murder!

2. George, a black guy in a car never killed anyone but currently suspected of a crime, cops suffocated him to death even when he wasn't resisting nor armed. 
He got brutally killed on suspicion of a crime (and no it wasn't murder).

Why was one treated like a human being in spite of a heinous crime, while the other was treated less than an animal on suspicion of a crime",0,0,1,0,232.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I just want to say this monologue was inspiring and powerful. I've shared it with family and friends, all white, and have been amazed at the response and empathy that it has garnered. It's been re-shared throughout our social circles and it has changed minds. My grandmother, who is supremely old-school had shivers and tears. Trevor, your talent for speaking helped people understand the need for the protests, the need for reform, and got people to understand the privilege they enjoy in a way I have never witnessed before. Thank you for your perspective and your moving way with words. It's speeches like this that change not just minds, but hearts too.",0,0,0,0,88.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Meanwhile Candace Owens & Ben Shapiro complaining about Cardi B and the WAP.,0,1,1,1,4.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"This speech will be part of history. Forever. Trevor, never stop using your voice. Very few are given this chance. Very few people like you. Forza.",0,0,0,0,201.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,“Police in America are LOOTING Black Bodies.”,0,0,1,0,330.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,You can see Trevor is on to something big by the number of dislikes. People are triggered. Trevor is a really bright cookie and I think he should take a role in politics as he has such a good handle on the bigger picture,0,0,0,0,36.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor is so articulate and deliberate in what he says. While I love and appreciate #StephenColbert #JimmyKimmel #SethMeyers #JamesCordon, as they genuinely empathize with this movement, Trevor can speak to it from a perspective they cannot... heck, most of cannot ... as an outsider, an insider, and an Apartheid South African. So much respect.",0,0,0,0,102.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,You should make speaches im crying inside your just stating the facts but the eloquent way you put it states it very well. .. thank you.,0,0,0,0,47.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Thank-you, Trevor for a brilliantly considered message. I am a fan, and I am a white guy; 60 something. I remember the civil rights movement, I remember the riots ...almost everywhere at one time or another; Chicago, 1969 comes to mind. I remember the murder of Martin Luther King. At he age of 13, I was already wondering; what is going on here? 
One of my ""jobs"" is to deliver worship services to small, white, dying Protestant congregations in upstate, rurul New York. These Christian Congregations have been at it all of their lives, and they get it, but are shielded from the real clash. In my most recent message I talked about connecting the dots; the dominoes. And, then, to hear you talk about it brought tears to my eyes. You, and many of the other night show hosts, are our modern philosophers; keep doing what you do.",0,0,0,0,16.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Who do I call when the murderer wears a badge,0,0,0,0,549.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""Black people are literally saying 'please stop killing us' and there are some people saying, 'But...' """,0,0,0,0,52.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"“...legitimacy is based on three things. First of all, the people who are asked to obey authority have to feel like they have a voice--that if they speak up, they will be heard. Second, the law has to be predictable. There has to be a reasonable expectation that the rules tomorrow are going to be roughly the same as the rules today. And third, the authority has to be fair. It can't treat one group differently from another.”",0,0,0,0,42.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Mind-blowingly insightful; Trevor's insight here and connecting the dots to the bigger picture of how society ""works"" should make us all sit up, take notice, and most importantly, change how we see the world and how we act in it. I wish our so-called ""leaders"" could come close to having this insight. And more importantly, do something with it. if it doesn't come from leaders, which it likely won't, then the people will have to act.",0,0,0,0,42.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor nails it again, in a soft voice his words are louder than hate. Peace love and Unity from Cornwall, uk.",0,0,0,0,140.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"This video -- along with everything going on right now -- has changed me, forever. Thank you.",0,0,0,0,22.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Who else has been waiting for Trevor to talk about this?,0,0,0,0,16.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I know there's zero chance of you actually reading this but I wanted to say it somewhere - 
Thanks for putting this in words. Look at you, no script, no plan, you just turned on your phone and said your peace. And it was beautiful, and it was sad, and it hurt, and it was heard.",0,0,0,0,13.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I resonated with every single word you said. We face a similar problem here in India, from where I'm from. I hope one day people see beyond color.",0,0,0,0,35.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""The child who is not embraced by the village will burn it down to feel its warmth"" - African proverb",0,0,0,0,4357.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I've listened to this so many times, & it eloquently express my thoughts. Well done Trevor 👍🏾👍🏾",0,0,0,0,14.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Can I marry your words Trevor? Your articulation of words is worthy of legacy! I've never been so captivated and intrigued in forever! 👏🏼👏🏼👏🏼,0,0,0,0,4.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This man is speaking facts and I completely understand what he means I'm a kid doing school and my teacher making me watch this for a project I'm actually super happy to do this project,0,0,0,0,2.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"There was a time when I was Temping and given an assignment that would lead to a possible permanent job with a construction company. Not one minute after I entered the construction firm's office, the man who was to interview me said, ""I asked for a Secretary and they send me This!"" My ears became hot and my throat dry. He said nothing else, nor proceeded with the interview. I left immediately. I believe that people have had/do experience incidents like mine and you move on, forward. I would never speak to anyone the way I was spoken to that day. We have to treat each other with dignity and respect.",0,0,0,0,17.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Wow this was powerful..new subscriber,0,0,0,0,5.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"2 words at the root of the police corruption and total disregard for human life, Qualified Immunity.",0,0,0,0,21.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"An analogy that someone said really resonates with me: 
Those that say ""all lives matter"" in response to Black Lives Matter, is like a neighborhood, with varying race households, and a household of a black family is burning, and was targeted for being a black household, and they say, rightfully, ""help! Our house is burning, Black Houses Matter too! Please!"" And someone responds ""all households matter!"" But it isn't about you, it isn't about your house, your house isn't burning, your house wasn't targeted. That's what it looks like when someone acts as if Black Lives Matter is something against them. The house is burning and we must band together and put it out, they are our neighbors and deserve compassion to help bring our neighborhood together. We must fix this problem. Love thy neighbor.",0,0,0,0,15.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""That was a hell of a punishment. Her job is one thing, but taking a white lady's dog..."" Hilarious because it's so true.",0,0,0,0,21.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,AFRICAN PROVERB: “The child who is not embraced by the village will burn it down to feel its warmth”,0,0,0,0,2492.0
